instance_type,n,seed,algorithm,bins,lower_bound,ratio,time_ms,capacity,item_range
hard_150,60,0,FFD,27,27,1.0,0.1179,150,20-100
hard_150,60,0,BFD,27,27,1.0,0.1325,150,20-100
hard_150,60,0,CAD,27,27,1.0,0.604,150,20-100
hard_150,60,1,FFD,25,25,1.0,0.1332,150,20-100
hard_150,60,1,BFD,25,25,1.0,0.1212,150,20-100
hard_150,60,1,CAD,25,25,1.0,0.756,150,20-100
hard_150,60,2,FFD,25,25,1.0,0.0884,150,20-100
hard_150,60,2,BFD,25,25,1.0,0.1088,150,20-100
hard_150,60,2,CAD,25,25,1.0,0.774,150,20-100
hard_150,60,3,FFD,26,26,1.0,0.0959,150,20-100
hard_150,60,3,BFD,26,26,1.0,0.1373,150,20-100
hard_150,60,3,CAD,26,26,1.0,1.0382,150,20-100
hard_150,60,4,FFD,25,24,1.041667,0.0591,150,20-100
hard_150,60,4,BFD,25,24,1.041667,0.0654,150,20-100
hard_150,60,4,CAD,25,24,1.041667,0.5064,150,20-100
hard_150,60,5,FFD,25,24,1.041667,0.0965,150,20-100
hard_150,60,5,BFD,25,24,1.041667,0.1007,150,20-100
hard_150,60,5,CAD,25,24,1.041667,0.8735,150,20-100
hard_150,60,6,FFD,25,24,1.041667,0.094,150,20-100
hard_150,60,6,BFD,25,24,1.041667,0.1244,150,20-100
hard_150,60,6,CAD,25,24,1.041667,0.7016,150,20-100
hard_150,60,7,FFD,23,23,1.0,0.056,150,20-100
hard_150,60,7,BFD,23,23,1.0,0.0589,150,20-100
hard_150,60,7,CAD,23,23,1.0,0.8079,150,20-100
hard_150,60,8,FFD,22,22,1.0,0.1009,150,20-100
hard_150,60,8,BFD,22,22,1.0,0.1042,150,20-100
hard_150,60,8,CAD,22,22,1.0,0.6059,150,20-100
hard_150,60,9,FFD,25,24,1.041667,0.0581,150,20-100
hard_150,60,9,BFD,25,24,1.041667,0.066,150,20-100
hard_150,60,9,CAD,24,24,1.0,0.5858,150,20-100
hard_150,60,10,FFD,25,25,1.0,0.0593,150,20-100
hard_150,60,10,BFD,25,25,1.0,0.0664,150,20-100
hard_150,60,10,CAD,25,25,1.0,0.4443,150,20-100
hard_150,60,11,FFD,25,25,1.0,0.1226,150,20-100
hard_150,60,11,BFD,25,25,1.0,0.1418,150,20-100
hard_150,60,11,CAD,25,25,1.0,0.6081,150,20-100
hard_150,60,12,FFD,25,24,1.041667,0.1023,150,20-100
hard_150,60,12,BFD,25,24,1.041667,0.0964,150,20-100
hard_150,60,12,CAD,24,24,1.0,0.7556,150,20-100
hard_150,60,13,FFD,26,25,1.04,0.0737,150,20-100
hard_150,60,13,BFD,26,25,1.04,0.0722,150,20-100
hard_150,60,13,CAD,26,25,1.04,0.7192,150,20-100
hard_150,60,14,FFD,28,27,1.037037,0.0568,150,20-100
hard_150,60,14,BFD,28,27,1.037037,0.0779,150,20-100
hard_150,60,14,CAD,27,27,1.0,0.7138,150,20-100
hard_150,60,15,FFD,26,25,1.04,0.0609,150,20-100
hard_150,60,15,BFD,26,25,1.04,0.0751,150,20-100
hard_150,60,15,CAD,26,25,1.04,0.6022,150,20-100
hard_150,60,16,FFD,23,23,1.0,0.1073,150,20-100
hard_150,60,16,BFD,23,23,1.0,0.126,150,20-100
hard_150,60,16,CAD,23,23,1.0,1.0926,150,20-100
hard_150,60,17,FFD,25,24,1.041667,0.1145,150,20-100
hard_150,60,17,BFD,25,24,1.041667,0.1308,150,20-100
hard_150,60,17,CAD,25,24,1.041667,0.8649,150,20-100
hard_150,60,18,FFD,28,27,1.037037,0.1099,150,20-100
hard_150,60,18,BFD,28,27,1.037037,0.1485,150,20-100
hard_150,60,18,CAD,27,27,1.0,0.4506,150,20-100
hard_150,60,19,FFD,25,25,1.0,0.0589,150,20-100
hard_150,60,19,BFD,25,25,1.0,0.066,150,20-100
hard_150,60,19,CAD,25,25,1.0,0.4628,150,20-100
hard_150,60,20,FFD,25,25,1.0,0.0585,150,20-100
hard_150,60,20,BFD,25,25,1.0,0.066,150,20-100
hard_150,60,20,CAD,25,25,1.0,0.4814,150,20-100
hard_150,60,21,FFD,26,26,1.0,0.0569,150,20-100
hard_150,60,21,BFD,26,26,1.0,0.0668,150,20-100
hard_150,60,21,CAD,26,26,1.0,0.4478,150,20-100
hard_150,60,22,FFD,24,24,1.0,0.0567,150,20-100
hard_150,60,22,BFD,24,24,1.0,0.0631,150,20-100
hard_150,60,22,CAD,24,24,1.0,0.5958,150,20-100
hard_150,60,23,FFD,26,25,1.04,0.0552,150,20-100
hard_150,60,23,BFD,26,25,1.04,0.0658,150,20-100
hard_150,60,23,CAD,25,25,1.0,0.6117,150,20-100
hard_150,60,24,FFD,24,24,1.0,0.0578,150,20-100
hard_150,60,24,BFD,24,24,1.0,0.0685,150,20-100
hard_150,60,24,CAD,24,24,1.0,0.4152,150,20-100
hard_150,60,25,FFD,24,23,1.043478,0.0488,150,20-100
hard_150,60,25,BFD,24,23,1.043478,0.0564,150,20-100
hard_150,60,25,CAD,24,23,1.043478,1.1074,150,20-100
hard_150,60,26,FFD,23,22,1.045455,0.0652,150,20-100
hard_150,60,26,BFD,23,22,1.045455,0.0584,150,20-100
hard_150,60,26,CAD,22,22,1.0,0.5797,150,20-100
hard_150,60,27,FFD,26,25,1.04,0.0579,150,20-100
hard_150,60,27,BFD,26,25,1.04,0.0609,150,20-100
hard_150,60,27,CAD,25,25,1.0,0.4333,150,20-100
hard_150,60,28,FFD,25,24,1.041667,0.0487,150,20-100
hard_150,60,28,BFD,25,24,1.041667,0.062,150,20-100
hard_150,60,28,CAD,24,24,1.0,0.632,150,20-100
hard_150,60,29,FFD,27,27,1.0,0.0613,150,20-100
hard_150,60,29,BFD,27,27,1.0,0.0691,150,20-100
hard_150,60,29,CAD,27,27,1.0,0.4462,150,20-100
hard_150,60,30,FFD,25,25,1.0,0.0672,150,20-100
hard_150,60,30,BFD,25,25,1.0,0.0652,150,20-100
hard_150,60,30,CAD,25,25,1.0,0.5027,150,20-100
hard_150,60,31,FFD,24,24,1.0,0.0632,150,20-100
hard_150,60,31,BFD,24,24,1.0,0.0613,150,20-100
hard_150,60,31,CAD,24,24,1.0,0.5918,150,20-100
hard_150,60,32,FFD,24,23,1.043478,0.0497,150,20-100
hard_150,60,32,BFD,24,23,1.043478,0.0597,150,20-100
hard_150,60,32,CAD,24,23,1.043478,0.6587,150,20-100
hard_150,60,33,FFD,24,23,1.043478,0.0569,150,20-100
hard_150,60,33,BFD,24,23,1.043478,0.0609,150,20-100
hard_150,60,33,CAD,23,23,1.0,0.6228,150,20-100
hard_150,60,34,FFD,24,24,1.0,0.0487,150,20-100
hard_150,60,34,BFD,24,24,1.0,0.0657,150,20-100
hard_150,60,34,CAD,24,24,1.0,0.6218,150,20-100
hard_150,60,35,FFD,26,26,1.0,0.0684,150,20-100
hard_150,60,35,BFD,26,26,1.0,0.0678,150,20-100
hard_150,60,35,CAD,26,26,1.0,0.4746,150,20-100
hard_150,60,36,FFD,23,22,1.045455,0.0546,150,20-100
hard_150,60,36,BFD,23,22,1.045455,0.0601,150,20-100
hard_150,60,36,CAD,23,22,1.045455,0.4242,150,20-100
hard_150,60,37,FFD,27,27,1.0,0.0581,150,20-100
hard_150,60,37,BFD,27,27,1.0,0.0774,150,20-100
hard_150,60,37,CAD,27,27,1.0,0.3355,150,20-100
hard_150,60,38,FFD,23,22,1.045455,0.0563,150,20-100
hard_150,60,38,BFD,23,22,1.045455,0.0603,150,20-100
hard_150,60,38,CAD,23,22,1.045455,0.6516,150,20-100
hard_150,60,39,FFD,25,25,1.0,0.0558,150,20-100
hard_150,60,39,BFD,25,25,1.0,0.0621,150,20-100
hard_150,60,39,CAD,25,25,1.0,0.4194,150,20-100
hard_150,60,40,FFD,24,24,1.0,0.0761,150,20-100
hard_150,60,40,BFD,24,24,1.0,0.0576,150,20-100
hard_150,60,40,CAD,24,24,1.0,0.5987,150,20-100
hard_150,60,41,FFD,25,25,1.0,0.0567,150,20-100
hard_150,60,41,BFD,25,25,1.0,0.0642,150,20-100
hard_150,60,41,CAD,25,25,1.0,0.5419,150,20-100
hard_150,60,42,FFD,24,23,1.043478,0.0555,150,20-100
hard_150,60,42,BFD,24,23,1.043478,0.0606,150,20-100
hard_150,60,42,CAD,23,23,1.0,0.7814,150,20-100
hard_150,60,43,FFD,25,24,1.041667,0.1712,150,20-100
hard_150,60,43,BFD,25,24,1.041667,0.1085,150,20-100
hard_150,60,43,CAD,24,24,1.0,1.0298,150,20-100
hard_150,60,44,FFD,23,23,1.0,0.0841,150,20-100
hard_150,60,44,BFD,23,23,1.0,0.1003,150,20-100
hard_150,60,44,CAD,23,23,1.0,0.7947,150,20-100
hard_150,60,45,FFD,24,24,1.0,0.0578,150,20-100
hard_150,60,45,BFD,24,24,1.0,0.0574,150,20-100
hard_150,60,45,CAD,24,24,1.0,0.4921,150,20-100
hard_150,60,46,FFD,25,24,1.041667,0.0499,150,20-100
hard_150,60,46,BFD,25,24,1.041667,0.0638,150,20-100
hard_150,60,46,CAD,24,24,1.0,0.7089,150,20-100
hard_150,60,47,FFD,27,26,1.038462,0.0663,150,20-100
hard_150,60,47,BFD,27,26,1.038462,0.0686,150,20-100
hard_150,60,47,CAD,26,26,1.0,0.3851,150,20-100
hard_150,60,48,FFD,26,25,1.04,0.08,150,20-100
hard_150,60,48,BFD,26,25,1.04,0.063,150,20-100
hard_150,60,48,CAD,25,25,1.0,0.5739,150,20-100
hard_150,60,49,FFD,26,25,1.04,0.0681,150,20-100
hard_150,60,49,BFD,26,25,1.04,0.1048,150,20-100
hard_150,60,49,CAD,25,25,1.0,0.5124,150,20-100
hard_150,100,0,FFD,40,40,1.0,0.1252,150,20-100
hard_150,100,0,BFD,40,40,1.0,0.1396,150,20-100
hard_150,100,0,CAD,40,40,1.0,1.504,150,20-100
hard_150,100,1,FFD,39,39,1.0,0.1261,150,20-100
hard_150,100,1,BFD,39,39,1.0,0.1345,150,20-100
hard_150,100,1,CAD,39,39,1.0,1.1486,150,20-100
hard_150,100,2,FFD,42,41,1.02439,0.1248,150,20-100
hard_150,100,2,BFD,42,41,1.02439,0.1407,150,20-100
hard_150,100,2,CAD,41,41,1.0,1.2347,150,20-100
hard_150,100,3,FFD,41,40,1.025,0.1254,150,20-100
hard_150,100,3,BFD,41,40,1.025,0.2005,150,20-100
hard_150,100,3,CAD,40,40,1.0,1.6942,150,20-100
hard_150,100,4,FFD,41,40,1.025,0.2557,150,20-100
hard_150,100,4,BFD,41,40,1.025,0.2596,150,20-100
hard_150,100,4,CAD,40,40,1.0,2.2546,150,20-100
hard_150,100,5,FFD,43,42,1.02381,0.233,150,20-100
hard_150,100,5,BFD,43,42,1.02381,0.2814,150,20-100
hard_150,100,5,CAD,43,42,1.02381,0.9993,150,20-100
hard_150,100,6,FFD,40,40,1.0,0.1518,150,20-100
hard_150,100,6,BFD,40,40,1.0,0.2025,150,20-100
hard_150,100,6,CAD,40,40,1.0,2.1996,150,20-100
hard_150,100,7,FFD,41,40,1.025,0.1319,150,20-100
hard_150,100,7,BFD,41,40,1.025,0.1368,150,20-100
hard_150,100,7,CAD,41,40,1.025,1.0597,150,20-100
hard_150,100,8,FFD,43,41,1.04878,0.1262,150,20-100
hard_150,100,8,BFD,43,41,1.04878,0.2068,150,20-100
hard_150,100,8,CAD,42,41,1.02439,2.8377,150,20-100
hard_150,100,9,FFD,42,41,1.02439,0.1462,150,20-100
hard_150,100,9,BFD,42,41,1.02439,0.1366,150,20-100
hard_150,100,9,CAD,41,41,1.0,1.594,150,20-100
hard_150,100,10,FFD,42,41,1.02439,0.1303,150,20-100
hard_150,100,10,BFD,42,41,1.02439,0.1454,150,20-100
hard_150,100,10,CAD,42,41,1.02439,1.2008,150,20-100
hard_150,100,11,FFD,41,41,1.0,0.1135,150,20-100
hard_150,100,11,BFD,41,41,1.0,0.1487,150,20-100
hard_150,100,11,CAD,41,41,1.0,1.1248,150,20-100
hard_150,100,12,FFD,42,41,1.02439,0.1098,150,20-100
hard_150,100,12,BFD,42,41,1.02439,0.1527,150,20-100
hard_150,100,12,CAD,42,41,1.02439,1.166,150,20-100
hard_150,100,13,FFD,40,40,1.0,0.1227,150,20-100
hard_150,100,13,BFD,40,40,1.0,0.1387,150,20-100
hard_150,100,13,CAD,40,40,1.0,1.1567,150,20-100
hard_150,100,14,FFD,40,39,1.025641,0.1243,150,20-100
hard_150,100,14,BFD,40,39,1.025641,0.1426,150,20-100
hard_150,100,14,CAD,40,39,1.025641,1.4549,150,20-100
hard_150,100,15,FFD,42,41,1.02439,0.1261,150,20-100
hard_150,100,15,BFD,42,41,1.02439,0.1377,150,20-100
hard_150,100,15,CAD,42,41,1.02439,1.2926,150,20-100
hard_150,100,16,FFD,45,44,1.022727,0.13,150,20-100
hard_150,100,16,BFD,45,44,1.022727,0.1577,150,20-100
hard_150,100,16,CAD,45,44,1.022727,1.2355,150,20-100
hard_150,100,17,FFD,41,40,1.025,0.1241,150,20-100
hard_150,100,17,BFD,41,40,1.025,0.1333,150,20-100
hard_150,100,17,CAD,40,40,1.0,1.0343,150,20-100
hard_150,100,18,FFD,40,39,1.025641,0.1394,150,20-100
hard_150,100,18,BFD,40,39,1.025641,0.1441,150,20-100
hard_150,100,18,CAD,39,39,1.0,1.313,150,20-100
hard_150,100,19,FFD,38,37,1.027027,0.1255,150,20-100
hard_150,100,19,BFD,38,37,1.027027,0.1335,150,20-100
hard_150,100,19,CAD,37,37,1.0,1.5203,150,20-100
hard_150,100,20,FFD,40,39,1.025641,0.1249,150,20-100
hard_150,100,20,BFD,40,39,1.025641,0.1554,150,20-100
hard_150,100,20,CAD,39,39,1.0,1.7896,150,20-100
hard_150,100,21,FFD,42,41,1.02439,0.1284,150,20-100
hard_150,100,21,BFD,42,41,1.02439,0.1459,150,20-100
hard_150,100,21,CAD,41,41,1.0,1.1126,150,20-100
hard_150,100,22,FFD,39,38,1.026316,0.1231,150,20-100
hard_150,100,22,BFD,39,38,1.026316,0.1426,150,20-100
hard_150,100,22,CAD,38,38,1.0,1.2176,150,20-100
hard_150,100,23,FFD,41,40,1.025,0.1226,150,20-100
hard_150,100,23,BFD,41,40,1.025,0.1435,150,20-100
hard_150,100,23,CAD,41,40,1.025,1.4152,150,20-100
hard_150,100,24,FFD,44,43,1.023256,0.1348,150,20-100
hard_150,100,24,BFD,44,43,1.023256,0.1622,150,20-100
hard_150,100,24,CAD,44,43,1.023256,1.1278,150,20-100
hard_150,100,25,FFD,41,40,1.025,0.1215,150,20-100
hard_150,100,25,BFD,41,40,1.025,0.1364,150,20-100
hard_150,100,25,CAD,40,40,1.0,1.2503,150,20-100
hard_150,100,26,FFD,40,39,1.025641,0.1085,150,20-100
hard_150,100,26,BFD,40,39,1.025641,0.1296,150,20-100
hard_150,100,26,CAD,39,39,1.0,1.4277,150,20-100
hard_150,100,27,FFD,43,43,1.0,0.3079,150,20-100
hard_150,100,27,BFD,43,43,1.0,0.2643,150,20-100
hard_150,100,27,CAD,43,43,1.0,1.5229,150,20-100
hard_150,100,28,FFD,40,40,1.0,0.2096,150,20-100
hard_150,100,28,BFD,40,40,1.0,0.2403,150,20-100
hard_150,100,28,CAD,40,40,1.0,1.7189,150,20-100
hard_150,100,29,FFD,41,40,1.025,0.1326,150,20-100
hard_150,100,29,BFD,41,40,1.025,0.1456,150,20-100
hard_150,100,29,CAD,40,40,1.0,1.1875,150,20-100
hard_150,100,30,FFD,42,42,1.0,0.1396,150,20-100
hard_150,100,30,BFD,42,42,1.0,0.1496,150,20-100
hard_150,100,30,CAD,42,42,1.0,1.1418,150,20-100
hard_150,100,31,FFD,40,39,1.025641,0.1108,150,20-100
hard_150,100,31,BFD,40,39,1.025641,0.1403,150,20-100
hard_150,100,31,CAD,40,39,1.025641,1.586,150,20-100
hard_150,100,32,FFD,41,40,1.025,0.1555,150,20-100
hard_150,100,32,BFD,41,40,1.025,0.1483,150,20-100
hard_150,100,32,CAD,40,40,1.0,1.5077,150,20-100
hard_150,100,33,FFD,43,42,1.02381,0.1225,150,20-100
hard_150,100,33,BFD,43,42,1.02381,0.1621,150,20-100
hard_150,100,33,CAD,43,42,1.02381,1.3165,150,20-100
hard_150,100,34,FFD,41,40,1.025,0.1317,150,20-100
hard_150,100,34,BFD,41,40,1.025,0.1403,150,20-100
hard_150,100,34,CAD,40,40,1.0,1.6379,150,20-100
hard_150,100,35,FFD,42,41,1.02439,0.1405,150,20-100
hard_150,100,35,BFD,42,41,1.02439,0.1623,150,20-100
hard_150,100,35,CAD,41,41,1.0,1.4984,150,20-100
hard_150,100,36,FFD,42,41,1.02439,0.129,150,20-100
hard_150,100,36,BFD,42,41,1.02439,0.1588,150,20-100
hard_150,100,36,CAD,42,41,1.02439,0.9122,150,20-100
hard_150,100,37,FFD,43,42,1.02381,0.1262,150,20-100
hard_150,100,37,BFD,43,42,1.02381,0.1569,150,20-100
hard_150,100,37,CAD,42,42,1.0,1.0453,150,20-100
hard_150,100,38,FFD,40,40,1.0,0.1168,150,20-100
hard_150,100,38,BFD,40,40,1.0,0.1433,150,20-100
hard_150,100,38,CAD,40,40,1.0,1.1962,150,20-100
hard_150,100,39,FFD,42,42,1.0,0.1339,150,20-100
hard_150,100,39,BFD,42,42,1.0,0.1402,150,20-100
hard_150,100,39,CAD,42,42,1.0,1.0661,150,20-100
hard_150,100,40,FFD,39,39,1.0,0.1072,150,20-100
hard_150,100,40,BFD,39,39,1.0,0.151,150,20-100
hard_150,100,40,CAD,39,39,1.0,1.3267,150,20-100
hard_150,100,41,FFD,44,43,1.023256,0.1237,150,20-100
hard_150,100,41,BFD,44,43,1.023256,0.1568,150,20-100
hard_150,100,41,CAD,43,43,1.0,0.9183,150,20-100
hard_150,100,42,FFD,41,40,1.025,0.11,150,20-100
hard_150,100,42,BFD,41,40,1.025,0.15,150,20-100
hard_150,100,42,CAD,40,40,1.0,1.0982,150,20-100
hard_150,100,43,FFD,41,40,1.025,0.1146,150,20-100
hard_150,100,43,BFD,41,40,1.025,0.163,150,20-100
hard_150,100,43,CAD,41,40,1.025,1.3996,150,20-100
hard_150,100,44,FFD,41,40,1.025,0.1296,150,20-100
hard_150,100,44,BFD,41,40,1.025,0.1492,150,20-100
hard_150,100,44,CAD,40,40,1.0,1.3727,150,20-100
hard_150,100,45,FFD,42,41,1.02439,0.129,150,20-100
hard_150,100,45,BFD,42,41,1.02439,0.1697,150,20-100
hard_150,100,45,CAD,41,41,1.0,1.5243,150,20-100
hard_150,100,46,FFD,45,44,1.022727,0.1285,150,20-100
hard_150,100,46,BFD,45,44,1.022727,0.1734,150,20-100
hard_150,100,46,CAD,44,44,1.0,0.7823,150,20-100
hard_150,100,47,FFD,41,40,1.025,0.1256,150,20-100
hard_150,100,47,BFD,41,40,1.025,0.1663,150,20-100
hard_150,100,47,CAD,41,40,1.025,1.2938,150,20-100
hard_150,100,48,FFD,40,39,1.025641,0.1785,150,20-100
hard_150,100,48,BFD,40,39,1.025641,0.1582,150,20-100
hard_150,100,48,CAD,40,39,1.025641,1.3186,150,20-100
hard_150,100,49,FFD,41,40,1.025,0.1235,150,20-100
hard_150,100,49,BFD,41,40,1.025,0.2714,150,20-100
hard_150,100,49,CAD,41,40,1.025,1.5458,150,20-100
hard_150,200,0,FFD,84,83,1.012048,0.4401,150,20-100
hard_150,200,0,BFD,84,83,1.012048,0.5289,150,20-100
hard_150,200,0,CAD,83,83,1.0,4.4578,150,20-100
hard_150,200,1,FFD,84,82,1.02439,0.4218,150,20-100
hard_150,200,1,BFD,84,82,1.02439,0.5047,150,20-100
hard_150,200,1,CAD,83,82,1.012195,4.4477,150,20-100
hard_150,200,2,FFD,82,80,1.025,0.4037,150,20-100
hard_150,200,2,BFD,82,80,1.025,0.476,150,20-100
hard_150,200,2,CAD,81,80,1.0125,5.0686,150,20-100
hard_150,200,3,FFD,83,82,1.012195,0.3688,150,20-100
hard_150,200,3,BFD,83,82,1.012195,0.4632,150,20-100
hard_150,200,3,CAD,82,82,1.0,6.4473,150,20-100
hard_150,200,4,FFD,84,83,1.012048,0.8684,150,20-100
hard_150,200,4,BFD,84,83,1.012048,1.119,150,20-100
hard_150,200,4,CAD,83,83,1.0,6.1384,150,20-100
hard_150,200,5,FFD,82,81,1.012346,0.3966,150,20-100
hard_150,200,5,BFD,82,81,1.012346,0.4975,150,20-100
hard_150,200,5,CAD,81,81,1.0,4.4999,150,20-100
hard_150,200,6,FFD,81,79,1.025316,0.4045,150,20-100
hard_150,200,6,BFD,81,79,1.025316,0.4636,150,20-100
hard_150,200,6,CAD,80,79,1.012658,4.3026,150,20-100
hard_150,200,7,FFD,82,81,1.012346,0.3671,150,20-100
hard_150,200,7,BFD,82,81,1.012346,0.472,150,20-100
hard_150,200,7,CAD,81,81,1.0,4.2,150,20-100
hard_150,200,8,FFD,80,78,1.025641,0.3954,150,20-100
hard_150,200,8,BFD,80,78,1.025641,0.4862,150,20-100
hard_150,200,8,CAD,79,78,1.012821,4.9967,150,20-100
hard_150,200,9,FFD,84,82,1.02439,0.3967,150,20-100
hard_150,200,9,BFD,84,82,1.02439,0.472,150,20-100
hard_150,200,9,CAD,83,82,1.012195,4.1749,150,20-100
hard_150,200,10,FFD,81,80,1.0125,0.3863,150,20-100
hard_150,200,10,BFD,81,80,1.0125,0.5148,150,20-100
hard_150,200,10,CAD,81,80,1.0125,3.6191,150,20-100
hard_150,200,11,FFD,83,82,1.012195,0.3673,150,20-100
hard_150,200,11,BFD,83,82,1.012195,0.473,150,20-100
hard_150,200,11,CAD,82,82,1.0,5.0043,150,20-100
hard_150,200,12,FFD,85,83,1.024096,0.4198,150,20-100
hard_150,200,12,BFD,85,83,1.024096,0.4953,150,20-100
hard_150,200,12,CAD,84,83,1.012048,3.4376,150,20-100
hard_150,200,13,FFD,78,77,1.012987,0.3815,150,20-100
hard_150,200,13,BFD,78,77,1.012987,0.4439,150,20-100
hard_150,200,13,CAD,78,77,1.012987,6.365,150,20-100
hard_150,200,14,FFD,81,79,1.025316,0.4035,150,20-100
hard_150,200,14,BFD,81,79,1.025316,0.4644,150,20-100
hard_150,200,14,CAD,80,79,1.012658,6.0199,150,20-100
hard_150,200,15,FFD,82,80,1.025,0.3679,150,20-100
hard_150,200,15,BFD,82,80,1.025,0.4869,150,20-100
hard_150,200,15,CAD,81,80,1.0125,5.888,150,20-100
hard_150,200,16,FFD,83,81,1.024691,0.4202,150,20-100
hard_150,200,16,BFD,83,81,1.024691,0.4725,150,20-100
hard_150,200,16,CAD,82,81,1.012346,3.8985,150,20-100
hard_150,200,17,FFD,81,80,1.0125,0.4004,150,20-100
hard_150,200,17,BFD,81,80,1.0125,0.4749,150,20-100
hard_150,200,17,CAD,80,80,1.0,8.2098,150,20-100
hard_150,200,18,FFD,82,81,1.012346,0.7812,150,20-100
hard_150,200,18,BFD,82,81,1.012346,0.8801,150,20-100
hard_150,200,18,CAD,82,81,1.012346,7.3214,150,20-100
hard_150,200,19,FFD,77,76,1.013158,0.7016,150,20-100
hard_150,200,19,BFD,77,76,1.013158,0.8711,150,20-100
hard_150,200,19,CAD,77,76,1.013158,10.2374,150,20-100
hard_150,200,20,FFD,82,80,1.025,0.7362,150,20-100
hard_150,200,20,BFD,82,80,1.025,0.929,150,20-100
hard_150,200,20,CAD,81,80,1.0125,6.8607,150,20-100
hard_150,200,21,FFD,83,82,1.012195,0.3865,150,20-100
hard_150,200,21,BFD,83,82,1.012195,0.451,150,20-100
hard_150,200,21,CAD,83,82,1.012195,5.7478,150,20-100
hard_150,200,22,FFD,78,77,1.012987,0.3678,150,20-100
hard_150,200,22,BFD,78,77,1.012987,0.437,150,20-100
hard_150,200,22,CAD,78,77,1.012987,5.4242,150,20-100
hard_150,200,23,FFD,80,79,1.012658,0.3715,150,20-100
hard_150,200,23,BFD,80,79,1.012658,0.4425,150,20-100
hard_150,200,23,CAD,80,79,1.012658,5.6748,150,20-100
hard_150,200,24,FFD,83,82,1.012195,0.3832,150,20-100
hard_150,200,24,BFD,83,82,1.012195,0.4949,150,20-100
hard_150,200,24,CAD,82,82,1.0,5.7224,150,20-100
hard_150,200,25,FFD,79,78,1.012821,0.3643,150,20-100
hard_150,200,25,BFD,79,78,1.012821,0.4775,150,20-100
hard_150,200,25,CAD,78,78,1.0,5.2614,150,20-100
hard_150,200,26,FFD,83,82,1.012195,0.3987,150,20-100
hard_150,200,26,BFD,83,82,1.012195,0.485,150,20-100
hard_150,200,26,CAD,82,82,1.0,5.4094,150,20-100
hard_150,200,27,FFD,85,84,1.011905,0.3751,150,20-100
hard_150,200,27,BFD,85,84,1.011905,0.5336,150,20-100
hard_150,200,27,CAD,84,84,1.0,5.6909,150,20-100
hard_150,200,28,FFD,83,82,1.012195,0.3751,150,20-100
hard_150,200,28,BFD,83,82,1.012195,0.7319,150,20-100
hard_150,200,28,CAD,83,82,1.012195,5.4443,150,20-100
hard_150,200,29,FFD,81,80,1.0125,0.3597,150,20-100
hard_150,200,29,BFD,81,80,1.0125,0.4606,150,20-100
hard_150,200,29,CAD,80,80,1.0,5.5352,150,20-100
hard_150,200,30,FFD,81,80,1.0125,0.3604,150,20-100
hard_150,200,30,BFD,81,80,1.0125,0.4433,150,20-100
hard_150,200,30,CAD,81,80,1.0125,4.1698,150,20-100
hard_150,200,31,FFD,82,81,1.012346,0.3696,150,20-100
hard_150,200,31,BFD,82,81,1.012346,0.4811,150,20-100
hard_150,200,31,CAD,81,81,1.0,4.091,150,20-100
hard_150,200,32,FFD,79,78,1.012821,0.3877,150,20-100
hard_150,200,32,BFD,79,78,1.012821,0.4575,150,20-100
hard_150,200,32,CAD,78,78,1.0,5.4577,150,20-100
hard_150,200,33,FFD,81,80,1.0125,0.3904,150,20-100
hard_150,200,33,BFD,81,80,1.0125,0.5704,150,20-100
hard_150,200,33,CAD,80,80,1.0,4.3237,150,20-100
hard_150,200,34,FFD,82,81,1.012346,0.3974,150,20-100
hard_150,200,34,BFD,82,81,1.012346,0.4444,150,20-100
hard_150,200,34,CAD,82,81,1.012346,5.2222,150,20-100
hard_150,200,35,FFD,86,84,1.02381,0.4056,150,20-100
hard_150,200,35,BFD,86,84,1.02381,0.4948,150,20-100
hard_150,200,35,CAD,85,84,1.011905,5.0015,150,20-100
hard_150,200,36,FFD,84,83,1.012048,0.4533,150,20-100
hard_150,200,36,BFD,84,83,1.012048,0.4627,150,20-100
hard_150,200,36,CAD,84,83,1.012048,4.008,150,20-100
hard_150,200,37,FFD,86,85,1.011765,0.4186,150,20-100
hard_150,200,37,BFD,86,85,1.011765,0.5438,150,20-100
hard_150,200,37,CAD,85,85,1.0,4.9339,150,20-100
hard_150,200,38,FFD,82,81,1.012346,0.3659,150,20-100
hard_150,200,38,BFD,82,81,1.012346,0.5027,150,20-100
hard_150,200,38,CAD,82,81,1.012346,4.2128,150,20-100
hard_150,200,39,FFD,82,81,1.012346,0.3667,150,20-100
hard_150,200,39,BFD,82,81,1.012346,0.4696,150,20-100
hard_150,200,39,CAD,82,81,1.012346,5.4728,150,20-100
hard_150,200,40,FFD,84,83,1.012048,0.3973,150,20-100
hard_150,200,40,BFD,84,83,1.012048,0.4787,150,20-100
hard_150,200,40,CAD,83,83,1.0,4.7212,150,20-100
hard_150,200,41,FFD,79,78,1.012821,0.4038,150,20-100
hard_150,200,41,BFD,79,78,1.012821,0.4872,150,20-100
hard_150,200,41,CAD,79,78,1.012821,5.4503,150,20-100
hard_150,200,42,FFD,85,83,1.024096,0.3767,150,20-100
hard_150,200,42,BFD,85,83,1.024096,0.528,150,20-100
hard_150,200,42,CAD,84,83,1.012048,4.5477,150,20-100
hard_150,200,43,FFD,81,80,1.0125,0.3961,150,20-100
